12432,10
12448,18
12464,26
12480,3
12496,11
12512,19
12528,27
12544,4
12560,12
12576,20
12592,28
12608,5
12624,13
12640,21
12656,29
12672,6
12688,14
12704,22
12720,30
12736,7
12752,15
12768,23
12784,31
12800,1
12816,9
12832,17
12848,25
12864,2
12880,10
12896,18
12912,26
12928,3
12944,11
12960,19
12976,27
12992,4
13008,12
13024,20
13040,28
13056,5
13060,5
13072,13
13088,21
13104,29
13120,6
13136,14
13152,22
13168,30
13184,7
13200,15
13216,23
13232,31
13248,0
13252,0
13256,0
13260,0
13264,8
13280,16
13296,24
13312,2
13328,10
13344,18
13360,26
13376,3
13392,11
13408,19
13424,27
13440,4
13444,4
13456,12
13472,20
13488,28
13504,5
13520,13
13536,21
13552,29
13568,6
13584,14
13600,22
13616,30
13632,7
13648,15
13664,23
13680,31
13696,0
13712,8
13728,16
13744,24
13760,1
13776,9
13792,17
13808,25
13824,3
13840,11
13856,19
13872,27
13888,4
13904,12
13920,20
13936,28
13952,5
13968,13
13984,21
14000,29
14016,6
14032,14
14048,22
14064,30
14080,7
14096,15
14112,23
14128,31
14144,0
14160,8
14176,16
14192,24
14208,1
14224,9
14240,17
14256,25
14272,2
14288,10
14304,18
14320,26
14336,4
14352,12
14368,20
14384,28
14400,5
14416,13
14432,21
14448,29
14464,6
14480,14
14496,22
14512,30
14528,7
14544,15
14560,23
14576,31
14592,0
14608,8
14624,16
14640,24
14656,1
14672,9
14688,17
14704,25
14720,2
14724,2
14728,2
14736,10
14752,18
14768,26
14784,3
14788,3
14792,3
14800,11
14816,19
14832,27
14848,5
14852,5
14856,5
14864,13
14880,21
14896,29
14912,6
14916,6
14920,6
14928,14
14944,22
14960,30
14976,7
14992,15
15008,23
15024,31
15040,0
15056,8
15072,16
15088,24
15104,1
15120,9
15136,17
15152,25
15168,2
15184,10
15200,18
15216,26
15232,3
15248,11
15264,19
15280,27
15296,4
15312,12
15328,20
15344,28
15360,6
15376,14
15392,22
15408,30
15424,7
15440,15
15456,23
15472,31
15488,0
15504,8
15520,16
15536,24
15552,1
15568,9
15584,17
15600,25
15616,2
15632,10
15648,18
15664,26
15680,3
15696,11
15712,19
15728,27
15744,4
15760,12
15776,20
15792,28
15808,5
15824,13
15840,21
15856,29
15872,7
15888,15
15904,23
15920,31
15936,0
15952,8
15968,16
15984,24
16000,1
16004,1
16008,1
16012,1
16016,9
16020,9
16024,9
16028,9
16032,17
16036,17
16040,17
16044,17
16048,25
16052,25
16056,25
16060,25
16064,2
16068,2
16072,2
16076,2
16080,10
16084,10
16088,10
16092,10
16096,18
16100,18
16104,18
16108,18
16112,26
16116,26
16120,26
16124,26
16128,3
16144,11
16160,19
16176,27
16192,4
16208,12
16224,20
16240,28
16256,5
16272,13
16288,21
16304,29
16320,6
16336,14
16352,22
16368,30
16384,0
16400,8
16416,16
16432,24
16448,1
16464,9
16480,17
16496,25
16512,2
16516,2
16520,2
16524,2
16528,10
16532,10
16536,10
16540,10
16544,18
16560,26
16576,3
16592,11
16608,19
16624,27
16640,4
16656,12
16672,20
16688,28
16704,5
16720,13
16736,21
16752,29
16768,6
16784,14
16800,22
16816,30
16832,7
16836,7
16840,7
16844,7
16848,15
16852,15
16856,15
16860,15
16864,23
16868,23
16872,23
16876,23
16880,31
16884,31
16888,31
16892,31
16896,1
16900,1
16904,1
16908,1
16912,9
16916,9
16920,9
16924,9
16928,17
16932,17
16936,17
16940,17
16944,25
16948,25
16952,25
16956,25
16960,2
16964,2
16968,2
16972,2
16976,10
16980,10
16984,10
16988,10
16992,18
16996,18
17000,18
17004,18
17008,26
17012,26
17016,26
17020,26
17024,3
17028,3
17032,3
17036,3
17040,11
17044,11
17048,11
17052,11
17056,19
17072,27
17088,4
17104,12
17120,20
17136,28
17152,5
17168,13
17184,21
17200,29
17216,6
17232,14
17248,22
17264,30
17280,7
17296,15
17312,23
17328,31
17344,0
17360,8
17376,16
17392,24
17408,2
17424,10
17440,18
17456,26
17472,3
17476,3
17480,3
17484,3
17488,11
17492,11
17496,11
17500,11
17504,19
17508,19
17512,19
17516,19
17520,27
17524,27
17528,27
17532,27
17536,4
17540,4
17544,4
17548,4
17552,12
17556,12
17560,12
17564,12
17568,20
17572,20
17576,20
17580,20
17584,28
17588,28
17592,28
17596,28
17600,5
17616,13
17632,21
17648,29
17664,6
17680,14
17696,22
17712,30
17728,7
17744,15
17760,23
17776,31
17792,0
17808,8
17824,16
17840,24
17856,1
17872,9
17888,17
17904,25
17920,3
17936,11
17952,19
17968,27
17984,4
17988,4
17992,4
17996,4
18000,12
18016,20
18032,28
18048,5
18052,5
18056,5
18060,5
18064,13
18080,21
18096,29
18112,6
18128,14
18144,22
18160,30
18176,7
18192,15
18208,23
18224,31
18240,0
18256,8
18272,16
18288,24
18304,1
18320,9
18336,17
18352,25
18368,2
18384,10
18400,18
18416,26
18432,4
18448,12
18464,20
18480,28
18496,5
18512,13
18528,21
18544,29
18560,6
18576,14
18592,22
18608,30
18624,7
18640,15
18656,23
18672,31
18688,0
18704,8
18720,16
18736,24
18752,1
18768,9
18784,17
18800,25
18816,2
18832,10
18848,18
18864,26
18880,3
18896,11
18912,19
18928,27
18944,5
18960,13
18976,21
18992,29
19008,6
19024,14
19040,22
19056,30
19072,7
19088,15
19104,23
19120,31
19136,0
19152,8
19168,16
19184,24
19200,1
19216,9
19232,17
19248,25
19264,2
19280,10
19296,18
19312,26
19328,3
19344,11
19360,19
19376,27
19392,4
19396,4
19400,4
19404,4
19408,12
19412,12
19416,12
19420,12
19424,20
19428,20
19432,20
19436,20
19440,28
19444,28
19448,28
19452,28
19456,6
19460,6
19464,6
19468,6
19472,14
19476,14
19480,14
19484,14
19488,22
19492,22
19496,22
19500,22
19504,30
19508,30
19512,30
19516,30
19520,7
19536,15
19552,23
19568,31
19584,0
19600,8
19616,16
19632,24
19648,1
19652,1
19664,9
19680,17
19696,25
19712,2
19728,10
19744,18
19760,26
19776,3
19792,11
19808,19
19824,27
19840,4
19856,12
19872,20
19888,28
19904,5
19920,13
